arac_yasi,km,yillik_km,hasar_skoru,motor_hacmi_cc,motor_gucu_hp,guc_hacim_orani,cekis_enc,kimden_galeri,kimden_bayi,agir_hasarli_evet,takasa_uygun_evet,marka_enc,seri_enc,yakit_tipi_enc,vites_tipi_enc,kasa_tipi_enc,renk_enc,arac_durumu_enc,fiyat_log,fiyat
21.0,94000.0,4476.190476190476,3,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,2,4,7,3,13.26212705890841,575000.0
13.0,121500.0,9346.153846153846,0,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,2,3,13.560619598657233,775000.0
15.0,173000.0,11533.333333333334,0,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,4,0,4,7,3,13.303018546545275,599000.0
19.0,214000.0,11263.157894736842,8,998.0,69.0,0.06913827655310621,0,0,0,0,1,66,510,0,0,4,11,3,13.02805489573287,455000.0
16.0,146500.0,9156.25,4,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,0,4,5,3,13.270785106659046,580000.0
16.0,307000.0,19187.5,10,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,7,3,12.923914877701906,410000.0
20.0,227200.0,11360.0,0,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,0,0,4,6,3,13.26212705890841,575000.0
20.0,323500.0,16175.0,1,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,7,3,12.971542813248437,430000.0
20.0,113000.0,5650.0,12,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,0,0,4,7,3,13.017005083966255,450000.0
12.0,174500.0,14541.666666666666,0,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,4,0,4,2,3,13.353476685668044,630000.0
26.0,305000.0,11730.76923076923,3,1299.0,86.0,0.06620477290223249,0,0,0,0,0,66,510,0,0,4,21,3,13.049794835104816,465000.0
18.0,260000.0,14444.444444444445,0,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,4,2,4,6,3,13.3374763699232,620000.0
22.0,257000.0,11681.818181818182,15,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,0,3,7,3,12.59473402514672,295000.0
20.0,353000.0,17650.0,2,1499.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,1,0,4,7,3,12.886643575525625,395000.0
16.0,202000.0,12625.0,0,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,4,2,4,14,3,13.429849547739444,680000.0
16.0,215000.0,13437.5,6,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,4,0,4,5,3,13.377007146164305,645000.0
22.0,158000.0,7181.818181818182,10,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,2,4,6,3,12.948012371209098,420000.0
19.0,252000.0,13263.157894736842,6,998.0,69.0,0.06913827655310621,0,0,0,0,1,66,510,0,0,4,8,3,12.983103608918753,435000.0
25.0,210000.0,8400.0,0,1299.0,86.0,0.06620477290223249,0,0,0,0,0,66,510,0,1,4,3,3,12.983103608918753,435000.0
14.0,93750.0,6696.428571428572,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,4,1,4,2,3,13.721200977393528,910000.0
25.0,318000.0,12720.0,0,1299.0,86.0,0.06620477290223249,0,0,0,0,0,66,510,4,0,4,2,3,12.676079399771027,320000.0
16.0,155000.0,9687.5,0,1329.0,101.0,0.07599699021820917,0,0,0,0,1,66,510,0,2,4,7,3,13.321215875492413,610000.0
15.0,178000.0,11866.666666666666,3,1364.0,90.0,0.06598240469208211,0,0,0,0,1,66,510,1,0,4,6,3,13.304686600863562,600000.0
13.0,130000.0,10000.0,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,11,3,13.790193775620484,975000.0
6.0,79500.0,13250.0,0,1496.0,111.0,0.07419786096256685,0,0,0,0,0,66,510,0,1,4,2,3,14.077875591662238,1300000.0
11.0,138000.0,12545.454545454546,4,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,4,1,4,2,3,13.815511557963774,1000000.0
10.0,142000.0,14200.0,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.815511557963774,1000000.0
15.0,133000.0,8866.666666666666,3,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,11,3,13.180634172318978,530000.0
17.0,149000.0,8764.70588235294,0,1300.0,100.0,0.07692307692307693,0,1,0,0,1,66,510,0,1,4,6,3,13.554147092530322,770000.0
19.0,225000.0,11842.105263157895,13,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,4,0,3,18,3,12.936036208848487,415000.0
22.0,213000.0,9681.818181818182,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,0,4,13,3,12.861001210669146,385000.0
20.0,299000.0,14950.0,6,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,6,3,12.847929163278053,380000.0
17.0,157500.0,9264.70588235294,6,1296.0,100.0,0.07716049382716049,0,0,0,0,0,66,510,0,0,4,18,3,13.199326270390594,540000.0
17.0,251000.0,14764.70588235294,0,1364.0,100.0,0.07331378299120235,0,0,0,0,0,66,510,1,0,4,7,3,13.217675375388819,550000.0
21.0,193000.0,9190.47619047619,5,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,4,0,4,6,3,12.691583538230217,325000.0
14.0,50100.0,3578.5714285714284,5,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.790193775620484,975000.0
14.0,66000.0,4714.285714285715,3,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.710151153416941,900000.0
26.0,340000.0,13076.923076923076,0,1299.0,86.0,0.06620477290223249,0,0,0,0,0,66,510,0,0,4,12,3,12.691583538230217,325000.0
15.0,185000.0,12333.333333333334,0,1499.0,105.0,0.07179487179487179,0,0,0,1,0,66,510,4,0,4,7,3,12.936036208848487,415000.0
16.0,123000.0,7687.5,0,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,2,4,7,3,13.554147092530322,770000.0
18.0,139500.0,7750.0,0,1364.0,90.0,0.06598240469208211,0,0,0,0,1,66,510,1,0,4,8,3,13.567050480716235,780000.0
22.0,203150.0,9234.09090909091,6,998.0,65.0,0.06513026052104208,0,0,0,1,0,66,510,0,0,3,6,3,12.706850963741102,330000.0
15.0,176000.0,11733.333333333334,3,1364.0,90.0,0.06598240469208211,0,0,0,0,1,66,510,1,0,4,6,3,13.304686600863562,600000.0
19.0,231500.0,12184.21052631579,6,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,7,3,13.005831808336863,445000.0
4.0,50000.0,12500.0,0,1490.0,125.0,0.08389261744966443,0,0,0,0,0,66,510,0,1,4,2,3,14.148405690083225,1395000.0
5.0,16900.0,3380.0,0,998.0,72.0,0.07214428857715431,0,0,0,0,0,66,510,0,0,4,2,3,13.87378040948403,1060000.0
4.0,20000.0,5000.0,4,998.0,72.0,0.07214428857715431,0,0,0,1,0,66,510,0,0,4,5,3,13.710151153416941,900000.0
20.0,227000.0,11350.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,2,4,6,3,13.217675375388819,550000.0
12.0,225000.0,18750.0,5,998.0,69.0,0.06913827655310621,0,0,0,1,0,66,510,4,0,4,10,3,13.122365377402328,500000.0
12.0,112000.0,9333.333333333334,5,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,0,4,11,3,13.487007879880162,720000.0
20.0,310000.0,15500.0,13,1364.0,90.0,0.06598240469208211,0,0,0,0,1,66,510,1,0,4,7,3,12.971542813248437,430000.0
20.0,315000.0,15750.0,8,1364.0,90.0,0.06598240469208211,0,0,0,0,1,66,510,1,2,4,7,3,13.171155446333852,525000.0
18.0,279000.0,15500.0,4,1364.0,75.0,0.05498533724340176,0,0,0,0,0,66,510,1,0,4,7,3,13.049794835104816,465000.0
21.0,71000.0,3380.9523809523807,0,998.0,65.0,0.06513026052104208,0,0,0,0,1,66,510,0,0,4,14,3,13.1421679654829,510000.0
25.0,280000.0,11200.0,4,1299.0,86.0,0.06620477290223249,0,0,0,0,0,66,510,4,0,3,2,3,12.788291058675025,358000.0
20.0,162000.0,8100.0,1,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,14,3,13.102162710901053,490000.0
17.0,180000.0,10588.235294117647,6,1329.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,0,0,4,7,3,13.180634172318978,530000.0
13.0,60000.0,4615.384615384615,2,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,11,3,13.854732232655556,1040000.0
18.0,217000.0,12055.555555555555,7,1296.0,87.0,0.06712962962962964,0,0,0,1,1,66,510,4,2,4,8,3,13.217675375388819,550000.0
22.0,349000.0,15863.636363636364,7,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,4,0,4,13,3,12.73670383776449,340000.0
10.0,145000.0,14500.0,2,1497.0,75.0,0.050100200400801605,0,0,0,0,0,66,510,3,1,4,2,3,13.95091606833254,1145000.0
15.0,271756.0,18117.066666666666,5,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,7,3,13.1421679654829,510000.0
13.0,199200.0,15323.076923076924,9,998.0,69.0,0.06913827655310621,0,0,0,0,1,66,510,0,0,4,2,3,13.270785106659046,580000.0
11.0,129000.0,11727.272727272728,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,4,1,4,2,3,13.955273369904273,1150000.0
15.0,193900.0,12926.666666666666,5,1329.0,101.0,0.07599699021820917,0,0,0,0,1,66,510,0,0,4,2,3,13.208542908506082,545000.0
20.0,165000.0,8250.0,2,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,11,3,13.091906231773164,485000.0
10.0,89000.0,8900.0,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,4,1,4,2,3,13.981025843899115,1180000.0
18.0,265000.0,14722.222222222223,3,1296.0,87.0,0.06712962962962964,0,0,0,0,1,66,510,4,0,4,18,3,13.081543466215237,480000.0
14.0,165000.0,11785.714285714286,4,1329.0,99.0,0.0744920993227991,0,0,0,1,0,66,510,0,1,4,2,3,13.534474352733596,755000.0
18.0,240000.0,13333.333333333334,3,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,0,2,4,7,3,13.384729180332174,650000.0
18.0,169000.0,9388.888888888889,12,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,0,2,4,6,3,13.384729180332174,650000.0
8.0,135500.0,16937.5,3,1496.0,111.0,0.07419786096256685,0,0,0,0,1,66,510,0,1,4,2,3,13.90626583447433,1095000.0
12.0,63200.0,5266.666666666667,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.8924725250259,1080000.0
21.0,210000.0,10000.0,0,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,0,0,3,7,3,13.112315061750808,495000.0
15.0,170000.0,11333.333333333334,4,1329.0,101.0,0.07599699021820917,0,0,0,1,0,66,510,4,2,4,6,3,13.26212705890841,575000.0
14.0,156000.0,11142.857142857143,4,998.0,69.0,0.06913827655310621,0,0,0,0,1,66,510,0,0,4,11,3,13.345508528717259,625000.0
16.0,169950.0,10621.875,6,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,0,4,11,3,13.151924121391561,515000.0
22.0,373000.0,16954.545454545456,5,998.0,65.0,0.06513026052104208,0,0,0,0,1,66,510,0,0,4,6,3,12.54254845357358,280000.0
16.0,189000.0,11812.5,8,1329.0,101.0,0.07599699021820917,0,1,0,0,0,66,510,0,2,4,6,3,13.442998001373553,689000.0
15.0,206000.0,13733.333333333334,8,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,2,4,7,3,13.444448325847754,690000.0
23.0,234000.0,10173.91304347826,3,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,0,4,6,3,12.765691290604371,350000.0
21.0,162000.0,7714.285714285715,13,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,2,3,12.861001210669146,385000.0
22.0,308000.0,14000.0,6,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,4,0,4,7,3,12.821260987319457,370000.0
13.0,127000.0,9769.23076923077,5,1329.0,99.0,0.0744920993227991,0,1,0,0,1,66,510,0,1,4,11,3,13.720101473269022,909000.0
18.0,320000.0,17777.777777777777,7,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,4,0,3,7,3,12.994532278619134,440000.0
13.0,112000.0,8615.384615384615,0,1329.0,99.0,0.0744920993227991,0,1,0,0,1,66,510,0,1,4,3,3,13.745089166628526,932000.0
14.0,129000.0,9214.285714285714,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,6,3,13.785052381406869,970000.0
18.0,271000.0,15055.555555555555,6,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,4,0,4,6,3,13.017005083966255,450000.0
17.0,144500.0,8500.0,9,1300.0,125.0,0.09615384615384616,0,1,0,0,1,66,510,0,1,4,5,3,13.451668563394815,695000.0
11.0,178000.0,16181.818181818182,0,1329.0,99.0,0.0744920993227991,0,1,0,0,1,66,510,0,1,4,2,3,13.742940940397677,930000.0
10.0,77600.0,7760.0,0,1497.0,75.0,0.050100200400801605,0,0,0,0,0,66,510,3,1,4,2,3,14.030622744032508,1240000.0
19.0,198000.0,10421.052631578947,9,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,6,3,13.161586013632684,520000.0
3.0,30119.0,10039.666666666666,2,1490.0,125.0,0.08389261744966443,0,1,0,0,0,66,510,0,1,4,6,3,14.266523118011452,1569900.0
21.0,134500.0,6404.761904761905,6,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,4,0,4,1,3,13.151924121391561,515000.0
10.0,157000.0,15700.0,0,1497.0,75.0,0.050100200400801605,0,0,0,0,0,66,510,3,1,4,2,3,14.018452218287162,1225000.0
4.0,56000.0,14000.0,2,1490.0,125.0,0.08389261744966443,0,0,0,0,0,66,510,4,1,4,2,3,14.077875591662238,1300000.0
17.0,155000.0,9117.64705882353,11,1364.0,105.0,0.07179487179487179,0,0,0,1,0,66,510,1,0,4,11,3,12.923914877701906,410000.0
12.0,67000.0,5583.333333333333,4,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,11,3,13.849912950864715,1035000.0
6.0,115000.0,19166.666666666668,1,1490.0,92.0,0.06174496644295302,0,0,0,0,0,66,510,3,1,4,2,3,14.151983508870947,1400000.0
21.0,182400.0,8685.714285714286,12,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,4,2,4,6,3,13.005831808336863,445000.0
13.0,175000.0,13461.538461538461,8,1329.0,99.0,0.0744920993227991,0,0,0,0,1,66,510,0,0,4,2,3,13.398480330934175,659000.0
22.0,195000.0,8863.636363636364,8,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,4,1,4,11,3,13.081543466215237,480000.0
15.0,160000.0,10666.666666666666,9,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,2,4,7,3,13.304686600863562,600000.0
14.0,133000.0,9500.0,2,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,11,3,13.345508528717259,625000.0
13.0,152000.0,11692.307692307691,7,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,0,4,2,3,13.353476685668044,630000.0
19.0,192000.0,10105.263157894737,13,998.0,69.0,0.06913827655310621,0,0,0,0,1,66,510,4,0,3,6,3,13.017005083966255,450000.0
7.0,49832.0,7118.857142857143,3,1496.0,111.0,0.07419786096256685,0,0,0,0,0,66,510,0,1,4,11,3,13.989464705423494,1190000.0
12.0,62000.0,5166.666666666667,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,11,3,13.955273369904273,1150000.0
21.0,178000.0,8476.190476190477,9,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,13,3,12.86747370841737,387500.0
21.0,221000.0,10523.809523809523,3,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,0,4,7,3,12.818554633046093,369000.0
14.0,98000.0,7000.0,6,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,0,4,2,3,12.861001210669146,385000.0
3.0,21700.0,7233.333333333333,0,1490.0,125.0,0.08389261744966443,0,0,0,0,0,66,510,0,1,4,8,3,14.162640795773006,1415000.0
18.0,194000.0,10777.777777777777,0,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,2,4,7,3,13.35331794316234,629900.0
14.0,110000.0,7857.142857142857,8,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,0,4,6,3,13.384729180332174,650000.0
13.0,80000.0,6153.846153846154,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,3,3,13.887832149776026,1075000.0
14.0,135500.0,9678.57142857143,3,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,6,3,13.664688831019712,860000.0
20.0,367000.0,18350.0,2,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,4,0,4,8,3,13.122365377402328,500000.0
6.0,92000.0,15333.333333333334,0,1496.0,111.0,0.07419786096256685,0,0,0,0,0,66,510,0,1,4,2,3,14.06627005452127,1285000.0
22.0,204000.0,9272.727272727272,0,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,0,1,4,11,3,13.208542908506082,545000.0
16.0,187500.0,11718.75,2,1329.0,101.0,0.07599699021820917,0,0,0,0,1,66,510,0,0,4,14,3,13.312985389904174,605000.0
14.0,102500.0,7321.428571428572,4,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,7,3,13.721200977393528,910000.0
12.0,171000.0,14250.0,3,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,11,3,13.610944619216111,815000.0
14.0,208000.0,14857.142857142857,5,1329.0,99.0,0.0744920993227991,0,0,0,1,0,66,510,4,1,4,2,3,13.480039220276565,715000.0
20.0,165000.0,8250.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,1,66,510,4,0,4,11,3,12.994532278619134,440000.0
20.0,280000.0,14000.0,12,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,14,3,12.923914877701906,410000.0
5.0,29415.0,5883.0,8,1490.0,125.0,0.08389261744966443,0,1,0,0,1,66,510,0,1,4,2,3,13.993657580167481,1195000.0
15.0,54000.0,3600.0,1,1329.0,101.0,0.07599699021820917,0,0,0,0,1,66,510,0,2,4,2,3,13.399996629152975,660000.0
22.0,193000.0,8772.727272727272,8,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,0,4,8,3,12.847929163278053,380000.0
19.0,250000.0,13157.894736842105,5,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,18,3,12.994532278619134,440000.0
10.0,154000.0,15400.0,7,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,0,4,2,3,13.51440681653079,740000.0
17.0,341000.0,20058.823529411766,2,1364.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,1,0,4,6,3,12.936036208848487,415000.0
19.0,230000.0,12105.263157894737,14,998.0,69.0,0.06913827655310621,0,0,0,1,0,66,510,0,2,4,6,3,13.049794835104816,465000.0
17.0,183000.0,10764.70588235294,2,1296.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,0,0,4,18,3,13.081543466215237,480000.0
16.0,130000.0,8125.0,0,1329.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,0,0,4,18,3,13.26212705890841,575000.0
18.0,240000.0,13333.333333333334,2,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,2,4,7,3,13.217675375388819,550000.0
20.0,141000.0,7050.0,1,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,18,3,13.07107218827772,475000.0
11.0,66000.0,6000.0,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.928840136128022,1120000.0
14.0,139000.0,9928.57142857143,10,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,7,3,13.592368256649284,800000.0
19.0,275000.0,14473.684210526315,14,1296.0,87.0,0.06712962962962964,0,0,0,0,1,66,510,4,0,4,18,3,12.676079399771027,320000.0
9.0,125000.0,13888.888888888889,0,1300.0,100.0,0.07692307692307693,0,1,0,0,1,66,510,0,1,4,2,3,13.97230146361162,1169750.0
15.0,129000.0,8600.0,12,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,0,4,8,3,13.26212705890841,575000.0
10.0,113000.0,11300.0,0,1497.0,75.0,0.050100200400801605,0,0,0,0,1,66,510,3,1,4,2,3,13.972515161474428,1170000.0
20.0,180000.0,9000.0,0,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,2,3,12.948012371209098,420000.0
1.0,6092.0,6092.0,8,1490.0,116.0,0.07785234899328859,0,0,0,1,0,66,510,3,1,4,6,3,14.187074804051692,1450000.0
14.0,197000.0,14071.42857142857,10,998.0,69.0,0.06913827655310621,0,0,0,1,0,66,510,0,0,4,5,3,13.102162710901053,490000.0
5.0,50000.0,10000.0,0,1490.0,125.0,0.08389261744966443,0,0,0,0,0,66,510,0,1,4,4,3,14.151983508870947,1400000.0
18.0,184000.0,10222.222222222223,0,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,20,3,13.151924121391561,515000.0
5.0,25000.0,5000.0,2,998.0,72.0,0.07214428857715431,0,0,0,0,0,66,510,0,0,4,9,3,13.790193775620484,975000.0
22.0,217000.0,9863.636363636364,9,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,2,4,11,3,13.005831808336863,445000.0
17.0,226000.0,13294.117647058823,14,1364.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,1,0,4,23,3,12.779875885354993,355000.0
21.0,222220.0,10581.904761904761,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,4,0,4,14,3,12.861001210669146,385000.0
15.0,97000.0,6466.666666666667,3,1329.0,101.0,0.07599699021820917,0,0,0,0,1,66,510,4,2,4,8,3,13.641158361294979,840000.0
13.0,289500.0,22269.23076923077,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.399996629152975,660000.0
16.0,180000.0,11250.0,0,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,6,3,13.151924121391561,515000.0
19.0,205000.0,10789.473684210527,4,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,6,3,13.058360179622305,469000.0
20.0,145000.0,7250.0,4,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,0,2,4,14,3,13.420244759612448,673500.0
20.0,266000.0,13300.0,3,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,2,4,18,3,13.361381852676738,635000.0
21.0,250000.0,11904.761904761905,7,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,2,4,4,3,12.948012371209098,420000.0
10.0,75600.0,7560.0,0,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,11,3,13.955273369904273,1150000.0
16.0,299460.0,18716.25,4,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,4,0,4,7,3,13.081543466215237,480000.0
18.0,213000.0,11833.333333333334,0,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,4,0,4,6,3,13.161586013632684,520000.0
20.0,276000.0,13800.0,6,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,6,3,12.899222326086994,400000.0
22.0,123000.0,5590.909090909091,15,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,2,4,6,3,13.171155446333852,525000.0
6.0,65900.0,10983.333333333334,2,1499.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,0,1,4,2,3,14.077875591662238,1300000.0
22.0,360000.0,16363.636363636364,3,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,4,0,4,7,3,13.017005083966255,450000.0
12.0,139000.0,11583.333333333334,12,998.0,69.0,0.06913827655310621,0,0,0,1,0,66,510,0,0,4,2,3,12.873904582205107,390000.0
17.0,223000.0,13117.64705882353,12,1364.0,90.0,0.06598240469208211,0,0,0,1,0,66,510,1,2,4,7,3,12.959846800844963,425000.0
18.0,200000.0,11111.111111111111,0,1364.0,90.0,0.06598240469208211,0,0,0,0,0,66,510,1,0,4,6,3,13.180634172318978,530000.0
15.0,142000.0,9466.666666666666,8,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,4,0,4,1,3,13.217675375388819,550000.0
22.0,200000.0,9090.90909090909,0,1298.0,87.0,0.06702619414483821,0,0,0,0,0,66,510,0,0,3,7,3,13.161586013632684,520000.0
15.0,143000.0,9533.333333333334,6,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,0,4,17,3,13.161586013632684,520000.0
17.0,210000.0,12352.941176470587,12,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,4,2,4,5,3,13.270785106659046,580000.0
12.0,181000.0,15083.333333333334,0,1329.0,99.0,0.0744920993227991,0,0,0,0,1,66,510,4,0,4,3,3,13.534474352733596,755000.0
4.0,25000.0,6250.0,0,1490.0,125.0,0.08389261744966443,0,0,0,0,0,66,510,0,1,4,7,3,14.180154365996387,1440000.0
13.0,78500.0,6038.461538461538,1,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,3,3,13.742940940397677,930000.0
19.0,205300.0,10805.263157894737,12,1296.0,87.0,0.06712962962962964,0,0,0,0,0,66,510,4,0,4,18,3,12.923914877701906,410000.0
21.0,198000.0,9428.57142857143,5,1298.0,87.0,0.06702619414483821,0,0,0,0,1,66,510,0,0,3,8,3,12.861001210669146,385000.0
21.0,183250.0,8726.190476190477,4,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,4,0,4,8,3,12.948012371209098,420000.0
20.0,166000.0,8300.0,0,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,4,0,4,11,3,13.005831808336863,445000.0
13.0,190000.0,14615.384615384615,9,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.554147092530322,770000.0
15.0,230000.0,15333.333333333334,7,998.0,105.0,0.07179487179487179,0,0,0,0,0,66,510,0,0,4,6,3,12.706850963741102,330000.0
4.0,11000.0,2750.0,0,998.0,72.0,0.07214428857715431,0,0,0,0,0,66,510,0,0,4,2,3,14.151983508870947,1400000.0
10.0,197500.0,19750.0,3,998.0,69.0,0.06913827655310621,0,0,0,0,0,66,510,0,0,4,8,3,13.369225017834633,640000.0
22.0,137000.0,6227.272727272727,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,0,3,6,3,13.049794835104816,465000.0
16.0,97525.0,6095.3125,2,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,0,0,4,7,3,13.487007879880162,720000.0
15.0,169000.0,11266.666666666666,2,1329.0,101.0,0.07599699021820917,0,0,0,0,0,66,510,4,2,4,18,3,13.493928313146206,725000.0
22.0,137000.0,6227.272727272727,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,66,510,0,0,4,7,3,13.049794835104816,465000.0
15.0,173000.0,11533.333333333334,4,998.0,69.0,0.06913827655310621,0,0,0,1,1,66,510,0,0,4,7,3,12.899222326086994,400000.0
20.0,288000.0,14400.0,9,1364.0,90.0,0.06598240469208211,0,0,0,0,1,66,510,1,0,4,11,3,13.001327306361068,443000.0
13.0,168000.0,12923.076923076924,7,1329.0,99.0,0.0744920993227991,0,0,0,0,0,66,510,0,1,4,2,3,13.539758373899955,759000.0
